"metadata_tool","metadata_link"
"dnsdumpster","https://dnsdumpster.com/"
"dnsenum","https://github.com/fwaeytens/dnsenum"
"DNSExfiltrator","https://github.com/Arno0x/DNSExfiltrator"
"DNS-Hijacking","https://github.com/DyeKuu/DNS-Hijacking"
"dnskire","https://github.com/0xtosh/dnskire"
"dnslog.cn","http://dnslog.cn"
"dnsmorph","https://github.com/netevert/dnsmorph"
"DNS-Persist","https://github.com/0x09AL/DNS-Persist"
"dnspot","https://github.com/mosajjal/dnspot"
"dnsrecon","https://github.com/darkoperator/dnsrecon"
"DNSStager","https://github.com/mhaskar/DNSStager"
"dnsteal","https://github.com/m57/dnsteal"
"DNSTracer","https://github.com/pcoder/DNSTracer"
"DNS-Tunnel-Keylogger","https://github.com/Geeoon/DNS-Tunnel-Keylogger"
"dnstwist","https://github.com/elceef/dnstwist"
"DockerPwn","https://github.com/AbsoZed/DockerPwn.py"
"DocPlz","https://github.com/TheD1rkMtr/DocPlz"
"DoHC2","https://github.com/SpiderLabs/DoHC2"
"domain_analyzer","https://github.com/eldraco/domain_analyzer"
"domained","https://github.com/TypeError/domained"
"domainhunter","https://github.com/threatexpress/domainhunter"
"DomainPasswordSpray","https://github.com/dafthack/DomainPasswordSpray"
"DOME","https://github.com/v4d1/Dome"
"donpapi","https://github.com/login-securite/DonPAPI"
"donut","https://github.com/TheWover/donut"
"dos-over-tor","https://github.com/skizap/dos-over-tor"
"DotVPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"DoubleAgent","https://github.com/Cybellum/DoubleAgent"
"DoubleDrive","https://github.com/SafeBreach-Labs/DoubleDrive"
"doucme","https://github.com/Ben0xA/DoUCMe"
"dpapi.py","N/A"
"dploot","https://github.com/zblurx/dploot"
"Dr0p1t-Framework","https://github.com/D4Vinci/Dr0p1t-Framework"
"DragonCastle","https://github.com/mdsecactivebreach/DragonCastle"
"DriverDump","https://github.com/trustedsec/The_Shelf"
"DriverQuery","https://github.com/matterpreter/OffensiveCSharp/tree/master/DriverQuery"
"Droopscan","https://github.com/droope/droopescan"
"dropbear","https://github.com/mkj/dropbear"
"dropbox","https://github.com/I-Am-Jakoby/PowerShell-for-Hackers/blob/main/Functions/DropBox-Upload.md"
"dropmefiles.com","https://github.com/Casualtek/Ransomchats/blob/4a25ac6ad165a4e600aeb72718c3ad41e8f6ce3a/Mallox/20230427.json#L286C25-L286C48"
"dropper","https://github.com/SaadAhla/dropper"
"Drupwn","https://github.com/immunIT/drupwn"
"DSInternals","https://github.com/MichaelGrafnetter/DSInternals"
"dsniff","https://github.com/tecknicaltom/dsniff"
"dsquery","N/A"
"dsquery","https://www.politoinc.com/post/ldap-queries-for-offensive-and-defensive-operations"
"dsregcmd","https://github.com/Mayyhem/Maestro"
"dtd-finder","https://github.com/GoSecure/dtd-finder"
"DUBrute","https://github.com/ch0sys/DUBrute"
"duckdns.org","https://www.duckdns.org/install.jsp"
"DuckDuckC2","https://github.com/nopcorn/DuckDuckC2"
"ducktail","https://www.trendmicro.com/en_be/research/23/e/managed-xdr-investigation-of-ducktail-in-trend-micro-vision-one.html"
"DueDLLigence","https://github.com/mandiant/DueDLLigence"
"DumpAADSyncCreds","https://github.com/Hagrid29/DumpAADSyncCreds"
"DumpCreds","https://github.com/ponypot/dumpcreds"
"Dumpert","https://github.com/outflanknl/Dumpert"
"DumpKernel-S1.ps1","https://gist.github.com/adamsvoboda/8f29e09d74b73e1dec3f9049c4358e80"
"DumpsterFire","https://github.com/TryCatchHCF/DumpsterFire"
"DumpThatLSASS","https://github.com/peiga/DumpThatLSASS"
"dwagent","https://github.com/dwservice/agent"
"DynastyPersist","https://github.com/Trevohack/DynastyPersist"
"EAPHammer","https://github.com/s0lst1c3/eaphammer"
"Earth Lusca Operations Tools","https://www.trendmicro.com/content/dam/trendmicro/global/en/research/22/a/earth-lusca-employs-sophisticated-infrastructure-varied-tools-and-techniques/technical-brief-delving-deep-an-analysis-of-earth-lusca-operations.pdf"
"Earth Lusca Operations Tools ","https://www.trendmicro.com/content/dam/trendmicro/global/en/research/22/a/earth-lusca-employs-sophisticated-infrastructure-varied-tools-and-techniques/technical-brief-delving-deep-an-analysis-of-earth-lusca-operations.pdf https://github.com/RickGeex/ProxyLogon"
"Earth Lusca Operations Tools ","https://www.trendmicro.com/content/dam/trendmicro/global/en/research/22/a/earth-lusca-employs-sophisticated-infrastructure-varied-tools-and-techniques/technical-brief-delving-deep-an-analysis-of-earth-lusca-operations.pdf https://github.com/winscripting/UAC-bypass/blob/master/FodhelperBypass.ps1"
"Earth Lusca Operations Tools ","https://www.trendmicro.com/content/dam/trendmicro/global/en/research/22/a/earth-lusca-employs-sophisticated-infrastructure-varied-tools-and-techniques/technical-brief-delving-deep-an-analysis-of-earth-lusca-operations.pdf https://github.com/BeichenDream/BadPotato"
"Earth Lusca Operations Tools ","https://www.trendmicro.com/content/dam/trendmicro/global/en/research/22/a/earth-lusca-employs-sophisticated-infrastructure-varied-tools-and-techniques/technical-brief-delving-deep-an-analysis-of-earth-lusca-operations.pdf https://github.com/dmaasland/proxyshell-poc"
"Earth VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"EarthWorm","https://github.com/rootkiter/Binary-files/tree/212c43b40e2e4c2e2703400caaa732557b6080a4"
"EASSniper","https://github.com/fugawi/EASSniper"
"easyupload.io","N/A"
"Ebowla","https://github.com/Genetic-Malware/Ebowla"
"echo","https://thedfirreport.com/2023/04/03/malicious-iso-file-leads-to-domain-wide-ransomware/"
"echo","N/A"
"echo","https://rosesecurity.gitbook.io/red-teaming-ttps/linux"
"echo","https://github.com/IcebreakerSecurity/DelegationBOF"
"echo","https://github.com/SigmaHQ/sigma/blob/master/rules/windows/process_creation/win_meterpreter_or_cobaltstrike_getsystem_service_start.yml"
"echoac-poc","https://github.com/kite03/echoac-poc"
"EDR_Detector","https://github.com/trickster0/EDR_Detector"
"EDRaser","https://github.com/SafeBreach-Labs/EDRaser"
"EDRPrison","https://github.com/senzee1984/EDRPrison"
"EDRSandBlast","https://github.com/wavestone-cdt/EDRSandblast"
"EDRSandblast-GodFault","https://github.com/gabriellandau/EDRSandblast-GodFault"
"EDRSilencer","https://github.com/netero1010/EDRSilencer"
"EDR-Test","https://github.com/TH3xACE/EDR-Test"
"EfiGuard","https://github.com/Mattiwatti/EfiGuard"
"EfsPotato","https://github.com/zcgonvh/EfsPotato"
"Eggshell","https://github.com/neoneggplant/EggShell"
"Egress-Assess","https://github.com/FortyNorthSecurity/Egress-Assess"
"egressbuster","https://github.com/trustedsec/egressbuster"
"EHORUS RMM","https://pandorafms.com/en/remote-control/"
"elastic-agent","N/A"
"elevationstation","https://github.com/g3tsyst3m/elevationstation"
"Elevator","https://github.com/Kudaes/Elevator"
"elite-proxy-finder","https://github.com/DanMcInerney/elite-proxy-finder"
"EmailAll","https://github.com/Taonn/EmailAll"
"email-format","https://www.email-format.com"
"EmbedInHTML","https://github.com/Arno0x/EmbedInHTML"
"emkei.cz","https://emkei.cz/"
"empire","https://github.com/EmpireProject/Empire-GUI"
"empire","https://www.powershellempire.com/"
"empire","https://github.com/EmpireProject/Empire"
"empire","https://github.com/BC-SECURITY/Empire"
"empire","https://github.com/BC-SECURITY/Starkiller"
"EnableAllTokenPrivs","https://github.com/xvt-void/EnableAllTokenPrivs"
"EncryptedZIP","https://github.com/matterpreter/OffensiveCSharp/tree/master/EncryptedZIP"
"enum4linux","https://github.com/CiscoCXSecurity/enum4linux"
"EQGR","https://fdik.org/EQGRP/Linux/doc/old/etc/user.tool.elgingamble.COMMON"
"EQGR","https://fdik.org/EQGRP/Linux/doc/old/etc/abopscript.txt"
"EQGRP tools","https://github.com/x0rz/EQGRP/blob/master/Linux/bin/noclient-3.3.2.3-linux-i386"
"EQGRP tools","https://github.com/x0rz/EQGRP/blob/master/Linux/bin/emptybowl.py"
"EQGRP tools","https://github.com/x0rz/EQGRP/blob/master/Linux/doc/old/etc/user.tool.dubmoat.COMMON"
"EQGRP tools","https://github.com/x0rz/EQGRP/tree/master/Linux/bin"
"EQGRP tools","https://github.com/x0rz/EQGRP/blob/master/Linux/doc/user.tool.elatedmonkey"
"EQGRP tools","https://github.com/Artogn/EQGRP-1/blob/master/Linux/bin/ftshell.v3.10.2.1"
"EQGRP tools","https://github.com/Artogn/EQGRP-1/blob/master/Linux/bin/Auditcleaner"
"EQGRP tools","https://github.com/thePevertedSpartan/EQ1/blob/0c2354ff1073099b2aa417030b3167ec29d7279c/Linux/doc/old/etc/user.tool.poptop.COMMON"
"EQGRP tools","https://github.com/x0rz/EQGRP/blob/master/Linux/bin/echowrecker"
"EQGRP tools","https://github.com/wolf-project/NSA-TOOLS-SHADOW-BROKERS"
"eraser","https://sourceforge.net/projects/eraser"
"esentutl","https://lolbas-project.github.io/lolbas/Binaries/Esentutl/"
"esxcli","https://medium.com/detect-fyi/detecting-and-responding-to-esxi-compromise-with-splunk-f33998ce7823"
"Eternalblue-Doublepulsar-Metasploit","https://github.com/Telefonica/Eternalblue-Doublepulsar-Metasploit"
"EternalHushFramework","https://github.com/APT64/EternalHushFramework"
"ETW","https://gist.github.com/xpn/64e5b6f7ad370c343e3ab7e9f9e22503"
"ETWEventSubscription","https://github.com/matterpreter/OffensiveCSharp/tree/master/ETWEventSubscription"
"ETWHash","https://github.com/nettitude/ETWHash"
"etwunhook","https://github.com/Meowmycks/etwunhook"
"EventCleaner","https://github.com/QAX-A-Team/EventCleaner"
"EventLogCrasher","https://github.com/floesen/EventLogCrasher"
"Eventlogedit-evt--General","https://github.com/3gstudent/Eventlogedit-evt--General"
"Eventlogedit-evtx--Evolution","https://github.com/3gstudent/Eventlogedit-evtx--Evolution"
"EventViewer-UACBypass","https://github.com/CsEnox/EventViewer-UACBypass"
"EvilClippy","https://github.com/outflanknl/EvilClippy"
"evilginx2","https://github.com/kgretzky/evilginx2"
"evilginx2","https://github.com/An0nUD4Y/Evilginx2-Phishlets"
"evilginx2","https://github.com/An0nUD4Y/evilginx2"
"evilgrade","https://github.com/infobyte/evilgrade"
"EvilLsassTwin","https://github.com/RePRGM/Nimperiments/tree/main/EvilLsassTwin"
"EvilnoVNC","https://github.com/JoelGMSec/EvilnoVNC"
"evil-proxy","https://github.com/bbtfr/evil-proxy"
"evilqr","https://github.com/kgretzky/evilqr"
"evilrdp","https://github.com/skelsec/evilrdp"
"EvilSln","https://github.com/cjm00n/EvilSln"
"evil-winrm","https://github.com/Hackplayers/evil-winrm"
"EvtMute","https://github.com/bats3c/EvtMute"
"Excel","https://github.com/tsale/Sigma_rules/blob/main/MISC/pythonfunctionwarnings_disabled.yml"
"Excel-Exploit","https://github.com/Mr-Cyb3rgh0st/Excel-Exploit/tree/main"
"exe_to_dll","https://github.com/hasherezade/exe_to_dll"
"exe2powershell","https://github.com/yanncam/exe2powershell"
"Executable_Files","https://github.com/reveng007/Executable_Files"
"exegol","https://github.com/ThePorgs/Exegol"
"EXOCET-AV-Evasion","https://github.com/tanc7/EXOCET-AV-Evasion"
"expl-bin","https://github.com/sailay1996/expl-bin"
"exploit-db","https://www.exploit-db.com/exploits/38576"
"exploits","https://github.com/XiphosResearch/exploits"
"Exploits","https://github.com/WindowsExploits/Exploits"
"export","N/A"
"expose","https://github.com/beyondcode/expose"
"ExpressVPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Exrop","https://github.com/d4em0n/exrop"
"ExtensionSpoofer","https://github.com/henriksb/ExtensionSpoofer"
"ExtPassword.exe","https://www.nirsoft.net/utils/external_drive_password_recovery.html"
"ExtractBitlockerKeys","https://github.com/p0dalirius/ExtractBitlockerKeys"
"EyeWitness","https://github.com/FortyNorthSecurity/EyeWitness"
"FakeAMSI","https://github.com/gtworek/PSBits/tree/master/FakeAMSI"
"FakeCmdLine","https://github.com/gtworek/PSBits/tree/master/FakeCmdLine"
"FakeImageExploiter","https://github.com/r00t-3xp10it/FakeImageExploiter"
"fakelogonscreen","https://github.com/bitsadmin/fakelogonscreen"
"fake-sms","https://github.com/Narasimha1997/fake-sms"
"Farmer","https://github.com/mdsecactivebreach/Farmer"
"FastestVPN Proxy","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"fastfuzz","https://github.com/tismayil/fastfuz-chrome-ext"
"FastStunnel VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"fcrackzip","https://manpages.ubuntu.com/manpages/trusty/man1/fcrackzip.1.html"
"Fentanyl","https://github.com/dekrypted/Fentanyl"
"fetch-some-proxies","https://github.com/stamparm/fetch-some-proxies"
"fex.net","https://fex.net"
"ffuf","https://github.com/ffuf/ffuf"
"fgdump","https://gitlab.com/kalilinux/packages/windows-binaries/-/tree/kali/master/fgdump"
"fgdump","https://github.com/ihamburglar/fgdump"
"fiddler","https://www.telerik.com/"
"FiercePhish","https://github.com/Raikia/FiercePhish"
"file.io","https://twitter.com/mthcht/status/1660953897622544384"
"fileless-elf-exec","https://github.com/nnsee/fileless-elf-exec"
"FilelessPELoader","https://github.com/TheD1rkMtr/FilelessPELoader"
"filetransfer.io","https://filetransfer.io"
"File-Tunnel","https://github.com/fiddyschmitt/File-Tunnel"
"FileZilla","https://filezilla-project.org/"
"find","https://github.com/mIcHyAmRaNe/wso-webshell"
"find","N/A"
"find","https://blog.g0tmi1k.com/2011/08/basic-linux-privilege-escalation/"
"find","https://github.com/ice-wzl/wmiexec2"
"Findsploit","https://github.com/1N3/Findsploit"
"findstr","N/A"
"findstr","https://github.com/gabriellandau/PPLFault"
"findstr ","N/A"
"findsubdomains","https://findsubdomains.com/"
"FindUncommonShares","https://github.com/p0dalirius/FindUncommonShares"
"firefox_decrypt","https://github.com/unode/firefox_decrypt"
"firesheep","https://codebutler.github.io/firesheep/"
"fleetdeck","https://fleetdeck.io/"
"fleetdm","https://github.com/fleetdm/fleet"
"FlipperZero","https://docs.flipper.net/qflipper/windows-debug"
"fltMC","https://github.com/mthcht/Purpleteam/blob/main/Simulation/Windows/System/unload_sysmon_driver_with_fltmc.ps1"
"FluxionNetwork","https://github.com/FluxionNetwork/fluxion"
"FOCA","https://github.com/ElevenPaths/FOCA"
"Forensike","https://github.com/bmarchev/Forensike"
"ForgeCert","https://github.com/jakobfriedl/precompiled-binaries"
"ForgeCert","https://github.com/GhostPack/ForgeCert"
"forkatz","https://github.com/Barbarisch/forkatz"
"ForkPlayground","https://github.com/D4stiny/ForkPlayground"
"Fornex VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"FourEye","https://github.com/lengjibo/FourEye"
"FoxyProxy Standard","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"frampton","https://github.com/ins1gn1a/Frampton"
"Free Avira Phantom VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Free Fast VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Free One Touch VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Free Proxy VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Free Residential VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Free VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"FREE VPN DEWELOPMENT","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Free VPN for Chrome","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"freefilesync","https://freefilesync.org/download.php"
"Freeze","https://github.com/optiv/Freeze"
"Freeze.rs","https://github.com/optiv/Freeze.rs"
"frp","https://github.com/fatedier/frp"
"FruityC2","https://github.com/xtr4nge/FruityC2"
"fscan","https://github.com/shadow1ng/fscan"
"fsutil","https://x.com/0gtweet/status/1720532496847167784"
"ftype","N/A"
"Fuck-Etw","https://github.com/unkvolism/Fuck-Etw"
"FudgeC2","https://github.com/Ziconius/FudgeC2"
"fuegoshell","https://github.com/v1k1ngfr/fuegoshell"
"FunctionalC2","https://github.com/FortyNorthSecurity/FunctionalC2"
"fuxploider","https://github.com/almandin/fuxploider"
"fuzz.txt","https://github.com/Bo0oM/fuzz.txt/blob/master/fuzz.txt"
"fuzzdb","https://github.com/fuzzdb-project/fuzzdb"
"Fynloski Backdoor","https://www.hybrid-analysis.com/sample/43b40a12a966313f889c338e07239a42af67a69745507e45c4e899bcfa913b81/5a3d55d27ca3e1257f7044f3"
"GadgetToJScript","https://github.com/med0x2e/GadgetToJScript"
"gateway-finder-imp","https://github.com/whitel1st/gateway-finder-imp"
"GatherContacts","https://github.com/clr2of8/GatherContacts"
"gato","https://github.com/praetorian-inc/gato"
"Gato-X","https://github.com/adnanekhan/Gato-X"
"GC2-sheet","https://github.com/looCiprian/GC2-sheet"
"gcat","https://github.com/byt3bl33d3r/gcat"
"GCPBucketBrute","https://github.com/RhinoSecurityLabs/GCPBucketBrute"
"GCR-Google-Calendar-RAT","https://github.com/MrSaighnal/GCR-Google-Calendar-RAT"
"Gecko","https://github.com/MadExploits/Gecko"
"Generate-Macro","https://github.com/enigma0x3/Generate-Macro"
"genHTA","https://github.com/mdsecactivebreach/genHTA"
"GeoProxy","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"getcap","N/A"
"Getcap","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"getent","N/A"
"getExploit","https://github.com/Gioyik/getExploit"
"GetLoggedOnUsersRegistry","https://gist.github.com/RalphDesmangles/22f580655f479f189c1de9e7720776f1"
"Get-RBCD-Threaded","https://github.com/FatRodzianko/Get-RBCD-Threaded"
"getsploit","https://github.com/vulnersCom/getsploit"
"Get-WmiObject","https://learn.microsoft.com/en-us/powershell/module/microsoft.powershell.management/get-wmiobject?view=powershell-5.1"
"Get-WmiObject","https://github.com/alperenugurlu/AD_Enumeration_Hunt/blob/alperen_ugurlu_hack/AD_Enumeration_Hunt.ps1"
"ghauri","https://github.com/r0oth3x49/ghauri"
"ghidra","https://github.com/NationalSecurityAgency/ghidra"
"GhostDriver","https://github.com/BlackSnufkin/GhostDriver"
"GhostInTheNet","https://github.com/cryptolok/GhostInTheNet"
"GhostMapper","https://github.com/Oliver-1-1/GhostMapper"
"GhostPack","https://github.com/GhostPack"
"Ghostpack-CompiledBinaries","https://github.com/r3motecontrol/Ghostpack-CompiledBinaries"
"GhostTask","https://github.com/netero1010/GhostTask"
"gimmecredz","https://github.com/0xmitsurugi/gimmecredz"
"gimmeSH","https://github.com/A3h1nt/gimmeSH"
"github","https://github.com/"
"Github  Username","https://github.com/SecureAuthCorp"
"Github  Username","https://github.com/SpiderLabs"
"Github  Username","https://github.com/0x00-0x00"
"Github  Username","https://github.com/RhinoSecurityLabs"
"Github Username","https://github.com/RedTeamOperations"
"Github Username","https://github.com/s0lst1c3"
"Github Username","https://github.com/realgam3"
"Github Username","https://github.com/r00t-3xp10it"
"Github Username","https://github.com/rasta-mouse"
"Github Username","https://github.com/s0md3v"
"Github Username","https://github.com/sc0tfree"
"Github Username","https://github.com/Screetsec"
"Github Username","https://github.com/sailay1996"
"Github Username","https://github.com/S3cur3Th1sSh1t"
"Github Username","https://github.com/S3cur3Th1sSh1t/Amsi-Bypass-Powershell"
"Github Username","https://github.com/quickbreach"
"Github Username","https://github.com/n1nj4sec"
"Github Username","https://github.com/nccgroup"
"Github Username","https://github.com/mwrlabs"
"Github Username","https://github.com/MooseDojo"
"Github Username","https://github.com/Mr-Un1k0d3r"
"Github Username","https://github.com/neoneggplant"
"Github Username","https://github.com/P0cL4bs"
"Github Username","https://github.com/pentestmonkey"
"Github Username","https://github.com/obscuritylabs"
"Github Username","https://github.com/NextronSystems"
"Github Username","https://github.com/nyxgeek"
"Github Username","https://github.com/virajkulkarni14"
"Github Username","https://github.com/Viralmaniar"
"Github Username","https://github.com/unixpickle"
"Github Username","https://github.com/TryCatchHCF"
"Github Username","https://github.com/Und3rf10w"
"Github Username","https://github.com/vysecurity"
"Github Username","https://github.com/xoreaxeaxeax"
"Github Username","https://twitter.com/Cneelis"
"Github Username","https://github.com/xillwillx"
"Github Username","https://github.com/x0rz"
"Github Username","https://github.com/x90skysn3k"
"Github Username","https://github.com/trustedsec"
"Github Username","https://github.com/SecWiki/windows-kernel-exploits"
"Github Username","https://github.com/sensepost"
"Github Username","https://github.com/securitywithoutborders"
"Github Username","https://github.com/secgroundzero"
"Github Username","https://github.com/secrary"
"Github Username","https://github.com/SilverPoision"
"Github Username","https://github.com/toolswatch/blackhat-arsenal-tools"
"Github Username","https://github.com/True-Demon"
"Github Username","https://github.com/tiagorlampert"
"Github Username","https://github.com/SySS-Research"
"Github Username","https://github.com/threatexpress"
"Github Username","https://github.com/mogwailabs"
"Github Username","https://github.com/CyDefUnicorn"
"Github Username","https://github.com/D4Vinci/"
"Github Username","https://github.com/Cybellum"
"Github Username","https://github.com/cryptolok"
"Github Username","https://github.com/curi0usJack"
"Github Username","https://github.com/dafthack"
"Github Username","https://github.com/DominicBreuker"
"Github Username","https://github.com/enigma0x3"
"Github Username","https://github.com/deepzec"
"Github Username","https://github.com/danielbohannon"
"Github Username","https://github.com/dchrastil"
"Github Username","https://github.com/Coalfire-Research"
"Github Username","https://github.com/BastilleResearch"
"Github Username","https://github.com/BC-SECURITY"
"Github Username","https://github.com/attackercan/"
"Github Username","https://github.com/aboul3la"
"Github Username","https://github.com/Arno0x"
"Github Username","https://github.com/Ben0xA"
"Github Username","https://github.com/byt3bl33d3r"
"Github Username","https://github.com/Cn33liz"
"Github Username","https://github.com/Bo0oM"
"Github Username","https://github.com/berzerk0"
"Github Username","https://github.com/BishopFox"
"Github Username","https://github.com/klsecservices/s7scan"
"Github Username","https://github.com/lanjelot"
"Github Username","https://github.com/klsecservices"
"Github Username","https://github.com/kgretzky"
"Github Username","https://github.com/khast3x"
"Github Username","https://github.com/leapsecurity"
"Github Username","https://github.com/matterpreter"
"Github Username","https://github.com/mdsecactivebreach/"
"Github Username","https://github.com/m8r0wn"
"Github Username","https://github.com/LordNoteworthy"
"Github Username","https://github.com/m4ll0k"
"Github Username","https://github.com/JPCERTCC"
"Github Username","https://github.com/GoSecure"
"Github Username","https://github.com/h0nus"
"Github Username","https://github.com/g0tmi1k"
"Github Username","https://github.com/evilsocket"
"Github Username","https://github.com/FortyNorthSecurity"
"Github Username","https://github.com/Hack-with-Github"
"Github Username","https://github.com/itsKindred"
"Github Username","https://github.com/jedisct1"
"Github Username","https://github.com/Invoke-IR"
"Github Username","https://github.com/HarmJ0y"
"Github Username","https://github.com/hlldz"
"GithubC2","https://github.com/TheD1rkMtr/GithubC2"
"Gitleaks","https://github.com/zricethezav/gitleaks"
"Git-Scanner","https://github.com/HightechSec/git-scanner"
"GIUDA","https://github.com/foxlox/GIUDA"
"glit","https://github.com/shadawck/glit"
"GlllPowerloader","https://github.com/INotGreen/GlllPowerloader"
"GlobalUnProtect","https://github.com/rotarydrone/GlobalUnProtect"
"gmer","gmer.net"
"gMSADumper","https://github.com/micahvandeusen/gMSADumper"
"GMSAPasswordReader","https://github.com/rvazarkar/GMSAPasswordReader"
"GMSAPasswordReader","https://github.com/jakobfriedl/precompiled-binaries"
"GoAWSConsoleSpray","https://github.com/WhiteOakSecurity/GoAWSConsoleSpray"
"gobfuscate","https://github.com/unixpickle/gobfuscate"
"gobuster","https://github.com/OJ/gobuster"
"gocrack","https://github.com/mandiant/gocrack"
"godoh","https://github.com/sensepost/godoh"
"godpotato","https://github.com/weaselsec/GodPotato-Aggressor-Script"
"GodPotato","https://github.com/jakobfriedl/precompiled-binaries"
"godpotato","https://github.com/BeichenDream/GodPotato"
"Godzilla","https://github.com/BeichenDream/Godzilla"
"GoFetch","https://github.com/GoFetchAD/GoFetch"
"gofile.io","https://gofile.io"
"go-http-tunnel","https://github.com/mmatczuk/go-http-tunnel"
"golang_c2","https://github.com/m00zh33/golang_c2"
"GoldenGMSA","https://github.com/Semperis/GoldenGMSA"
"Gom VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"goMatrixC2","https://github.com/n1k7l4i/goMatrixC2"
"GONET-Scanner","https://github.com/luijait/GONET-Scanner"
"Goodsync","https://www.goodsync.com/"
"Google Remote Desktop","https://remotedesktop.google.com"
"googleweblight.com","https://x.com/1ZRR4H/status/1723062039680000255"
"goPassGen","https://github.com/bigb0sss/goPassGen"
"gophish","https://github.com/puzzlepeaches/sneaky_gophish/"
"gophish","https://github.com/gophish/gophish"
"gophish","https://github.com/fin3ss3g0d/evilgophish"
"Gorsair","https://github.com/Ullaakut/Gorsair"
"go-secdump","https://github.com/jfjallid/go-secdump"
"gosecretsdump","https://github.com/C-Sto/gosecretsdump"
"gost","https://github.com/go-gost/gost"
"gost","https://github.com/ginuerzh/gost"
"Gotato","https://github.com/iammaguire/Gotato"
"GoToMyPC","https://www.gotomypc.com/"
"goWMIExec","https://github.com/C-Sto/goWMIExec"
"goZulipC2","https://github.com/n1k7l4i/goZulipC2"
"gpg","N/A"
"GPOddity","https://github.com/synacktiv/GPOddity"
"gpp-decrypt","https://gitlab.com/kalilinux/packages/gpp-decrypt"
"GPSCoordinates","https://github.com/matterpreter/OffensiveCSharp/tree/master/GPSCoordinates"
"GraphRunner","https://github.com/dafthack/GraphRunner"
"GraphSpy","https://github.com/RedByte1337/GraphSpy"
"GraphStrike","https://github.com/RedSiege/GraphStrike"
"GreatSCT","https://github.com/GreatSCT/GreatSCT"
"Greenwolf","https://github.com/Greenwolf/social_mapper"
"grep","https://gtfobins.github.io/"
"grep","N/A"
"grep","https://blog.g0tmi1k.com/2011/08/basic-linux-privilege-escalation/"
"grep","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"Group3r","https://github.com/Group3r/Group3r"
"gsecdump","https://web.archive.org/web/20150606043951if_/http://www.truesec.se/Upload/Sakerhet/Tools/gsecdump-v2b5.exe"
"gsocket","https://github.com/hackerschoice/gsocket"
"gt","https://github.com/ao-space/gt"
"gtfobins","https://gtfobins.github.io/"
"GTFOBLookup","https://github.com/nccgroup/GTFOBLookup"
"GTFONow","https://github.com/Frissi0n/GTFONow"
"guerrillamail","https://www.guerrillamail.com"
